datetime,power,hour,day,month,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2025-07-12 17:00:00,24.8,17,12,7,26.52,49.25,261.05,984.35,0.0,243.67,3.23
2025-07-12 18:00:00,43.0,18,12,7,25.7,51.0,60.1,984.58,0.0,223.17,1.97
2025-07-12 19:00:00,14.3,19,12,7,25.22,51.25,8.32,984.98,0.0,184.83,1.5
2025-07-12 20:00:00,1.3,20,12,7,24.45,54.0,0.0,985.82,0.0,221.5,1.07
2025-07-12 21:00:00,0.0,21,12,7,23.28,58.75,0.0,985.98,0.0,179.67,1.7
2025-07-12 22:00:00,0.0,22,12,7,22.42,63.25,0.0,986.32,0.0,187.0,1.03
2025-07-12 23:00:00,0.0,23,12,7,21.18,74.5,0.0,986.92,0.0,264.17,1.07
2025-07-13 00:00:00,0.0,0,13,7,20.45,79.75,0.0,986.8,0.0,147.33,1.33
2025-07-13 01:00:00,0.0,1,13,7,20.22,78.5,0.0,986.95,0.0,217.33,1.43
2025-07-13 02:00:00,0.0,2,13,7,19.17,85.0,0.0,987.1,0.0,202.0,0.6
2025-07-13 03:00:00,0.0,3,13,7,18.5,90.5,0.0,987.38,0.0,184.5,0.45
2025-07-13 04:00:00,0.0,4,13,7,18.68,91.25,0.0,987.85,0.17,193.5,0.63
2025-07-13 05:00:00,0.0,5,13,7,18.25,96.25,0.0,988.8,0.5,185.0,2.1
2025-07-13 06:00:00,0.0,6,13,7,18.4,97.5,29.12,988.78,0.05,153.17,1.43
2025-07-13 07:00:00,1.0,7,13,7,18.95,94.5,65.08,989.02,0.02,85.67,0.65
2025-07-13 08:00:00,8.2,8,13,7,19.27,93.5,118.25,989.3,0.02,232.33,0.75
2025-07-13 09:00:00,13.9,9,13,7,20.48,86.25,305.2,989.25,0.0,338.0,1.07
2025-07-13 10:00:00,29.1,10,13,7,22.52,76.75,688.42,988.7,0.0,282.17,1.73
2025-07-13 11:00:00,104.1,11,13,7,24.52,68.25,768.15,987.95,0.0,235.0,1.48
2025-07-13 12:00:00,115.6,12,13,7,24.8,57.0,499.12,987.8,0.0,205.17,1.05
2025-07-13 13:00:00,124.4,13,13,7,25.02,59.75,366.48,987.82,0.0,185.83,2.37
2025-07-13 14:00:00,44.6,14,13,7,25.35,60.0,298.35,987.5,0.0,246.33,3.35
2025-07-13 15:00:00,33.0,15,13,7,26.65,58.0,567.2,987.1,0.0,239.33,2.72
2025-07-13 16:00:00,92.0,16,13,7,25.55,61.5,144.4,987.45,0.0,244.67,3.03
2025-07-13 17:00:00,24.4,17,13,7,24.42,65.0,146.22,987.6,0.0,157.33,3.28
2025-07-13 18:00:00,26.6,18,13,7,23.28,72.25,90.55,987.7,0.0,149.17,2.18
2025-07-13 19:00:00,12.3,19,13,7,22.6,76.0,30.12,988.15,0.0,143.5,0.87
2025-07-13 20:00:00,4.9,20,13,7,21.52,81.75,0.0,989.0,0.0,159.83,1.38
2025-07-13 21:00:00,0.0,21,13,7,20.65,87.0,0.0,989.62,0.0,158.33,0.88
2025-07-13 22:00:00,0.0,22,13,7,19.9,90.25,0.0,990.2,0.0,189.5,0.42
2025-07-13 23:00:00,0.0,23,13,7,18.88,94.25,0.0,990.8,0.0,98.67,0.33
2025-07-14 00:00:00,0.0,0,14,7,18.25,96.25,0.0,991.12,0.0,30.17,0.22
2025-07-14 01:00:00,0.0,1,14,7,17.88,97.5,0.0,991.05,0.0,232.17,0.38
2025-07-14 02:00:00,0.0,2,14,7,18.2,97.25,0.0,990.98,0.0,225.0,0.7
2025-07-14 03:00:00,0.0,3,14,7,18.18,96.0,0.0,990.8,0.0,292.17,0.45
2025-07-14 04:00:00,0.0,4,14,7,17.83,95.5,0.0,990.68,0.0,272.67,0.82
2025-07-14 05:00:00,0.0,5,14,7,17.75,96.0,16.42,991.05,0.0,212.33,0.43
2025-07-14 06:00:00,1.1,6,14,7,19.8,88.5,106.25,991.05,0.0,283.5,1.98
2025-07-14 07:00:00,16.6,7,14,7,21.7,77.75,286.42,991.15,0.0,327.67,2.38
2025-07-14 08:00:00,44.8,8,14,7,23.02,70.0,452.75,991.08,0.0,348.67,1.8
2025-07-14 09:00:00,70.0,9,14,7,23.8,68.75,367.95,990.82,0.0,324.17,1.37
2025-07-14 10:00:00,62.2,10,14,7,24.98,64.5,397.68,990.78,0.0,190.83,0.73
2025-07-14 11:00:00,131.0,11,14,7,25.15,63.5,389.92,990.82,0.0,283.17,2.07
2025-07-14 12:00:00,41.8,12,14,7,25.35,63.75,394.55,990.9,0.0,334.83,2.92
2025-07-14 13:00:00,49.5,13,14,7,26.3,60.75,681.98,990.95,0.0,319.83,4.32
2025-07-14 14:00:00,84.4,14,14,7,25.55,60.0,544.05,990.75,0.0,319.17,4.73
2025-07-14 15:00:00,82.5,15,14,7,26.85,59.25,587.22,990.18,0.0,313.33,3.25
2025-07-14 16:00:00,91.2,16,14,7,27.52,52.75,366.08,989.68,0.0,302.67,1.62
2025-07-14 17:00:00,22.2,17,14,7,26.72,53.5,224.4,989.35,0.0,306.17,1.23
2025-07-14 18:00:00,13.6,18,14,7,24.6,58.5,40.08,989.2,0.0,301.83,1.28
2025-07-14 19:00:00,4.8,19,14,7,22.9,72.5,15.72,989.52,0.0,213.67,0.45
2025-07-14 20:00:00,2.1,20,14,7,21.05,79.25,0.0,990.15,0.0,135.0,0.38
2025-07-14 21:00:00,0.0,21,14,7,20.48,82.0,0.0,991.05,0.0,187.83,0.92
2025-07-14 22:00:00,0.0,22,14,7,19.98,84.5,0.0,991.62,0.0,204.83,0.62
2025-07-14 23:00:00,0.0,23,14,7,19.05,88.0,0.0,991.8,0.0,230.17,0.55
2025-07-15 00:00:00,0.0,0,15,7,18.98,86.5,0.0,992.1,0.0,265.33,0.92
2025-07-15 01:00:00,0.0,1,15,7,18.48,88.25,0.0,992.28,0.0,165.17,1.02
2025-07-15 02:00:00,0.0,2,15,7,17.55,89.75,0.0,992.48,0.0,182.17,0.52
2025-07-15 03:00:00,0.0,3,15,7,17.02,90.5,0.0,992.35,0.0,317.83,0.68
2025-07-15 04:00:00,0.0,4,15,7,16.9,89.75,0.0,992.72,0.0,112.17,0.6
2025-07-15 05:00:00,0.0,5,15,7,16.65,89.75,12.95,992.65,0.0,233.5,0.88
2025-07-15 06:00:00,0.8,6,15,7,18.35,83.75,101.5,992.85,0.0,182.83,1.18
2025-07-15 07:00:00,14.8,7,15,7,21.08,69.75,284.2,992.68,0.0,332.0,1.68
2025-07-15 08:00:00,44.7,8,15,7,22.58,63.5,440.12,992.15,0.0,335.67,2.17
2025-07-15 09:00:00,70.7,9,15,7,24.45,56.75,598.0,991.65,0.0,7.67,1.9
2025-07-15 10:00:00,91.3,10,15,7,26.0,49.25,715.75,990.65,0.0,79.5,1.4
2025-07-15 11:00:00,105.4,11,15,7,27.65,45.25,792.62,989.85,0.0,205.33,1.38
2025-07-15 12:00:00,111.9,12,15,7,29.42,39.75,833.97,988.85,0.0,200.83,1.17
2025-07-15 13:00:00,115.1,13,15,7,30.35,37.5,675.78,987.95,0.0,154.67,2.18
2025-07-15 14:00:00,95.5,14,15,7,29.52,39.75,382.38,987.75,0.0,204.83,3.83
2025-07-15 15:00:00,28.8,15,15,7,29.62,40.75,488.62,987.02,0.0,262.0,4.1
2025-07-15 16:00:00,42.1,16,15,7,29.35,43.75,358.75,986.2,0.0,265.67,5.13
2025-07-15 17:00:00,27.1,17,15,7,29.18,45.25,198.65,985.78,0.0,259.5,4.45
2025-07-15 18:00:00,30.3,18,15,7,28.62,47.0,60.6,985.4,0.0,268.83,4.15
2025-07-15 19:00:00,8.9,19,15,7,27.85,50.25,20.62,985.8,0.0,138.83,1.37
2025-07-15 20:00:00,3.4,20,15,7,25.28,65.5,0.0,986.72,0.02,289.83,2.32
2025-07-15 21:00:00,0.0,21,15,7,24.08,70.25,0.0,987.25,0.0,331.83,2.52
2025-07-15 22:00:00,0.0,22,15,7,23.22,72.5,0.0,987.52,0.0,328.17,2.22
2025-07-15 23:00:00,0.0,23,15,7,22.52,75.0,0.0,987.9,0.0,328.0,2.17
2025-07-16 00:00:00,0.0,0,16,7,21.62,78.0,0.0,987.95,0.0,215.5,1.7
2025-07-16 01:00:00,0.0,1,16,7,20.75,80.0,0.0,987.88,0.0,188.5,1.05
2025-07-16 02:00:00,0.0,2,16,7,19.95,82.25,0.0,987.68,0.0,226.5,1.47
2025-07-16 03:00:00,0.0,3,16,7,19.15,85.25,0.0,987.6,0.0,216.33,1.33
2025-07-16 04:00:00,0.0,4,16,7,18.7,87.25,0.0,987.55,0.0,261.67,0.97
2025-07-16 05:00:00,0.0,5,16,7,18.68,87.25,17.92,987.52,0.0,330.83,1.38
2025-07-16 06:00:00,0.8,6,16,7,20.02,82.75,95.25,987.68,0.0,166.17,1.07
2025-07-16 07:00:00,7.9,7,16,7,21.52,76.0,154.98,987.65,0.0,340.17,1.52
2025-07-16 08:00:00,33.4,8,16,7,22.92,69.5,226.65,987.5,0.0,126.0,1.33
2025-07-16 09:00:00,32.9,9,16,7,24.05,65.75,306.12,987.08,0.0,266.67,1.1
2025-07-16 10:00:00,53.1,10,16,7,25.82,55.5,567.62,986.45,0.0,48.67,1.23
2025-07-16 11:00:00,36.5,11,16,7,28.2,49.25,756.22,985.78,0.0,128.83,0.93
2025-07-16 12:00:00,111.8,12,16,7,29.62,43.25,793.62,984.98,0.0,166.33,1.47
2025-07-16 13:00:00,116.3,13,16,7,29.25,48.75,541.15,984.55,0.0,106.0,2.05
2025-07-16 14:00:00,101.6,14,16,7,27.18,63.0,554.0,984.28,0.0,256.17,4.88
2025-07-16 15:00:00,101.7,15,16,7,27.22,62.0,448.5,984.15,0.0,158.67,2.47
2025-07-16 16:00:00,69.8,16,16,7,25.88,69.75,307.1,984.0,0.0,160.33,2.28
2025-07-16 17:00:00,14.8,17,16,7,25.52,69.0,191.1,983.55,0.0,177.17,1.68
2025-07-16 18:00:00,30.7,18,16,7,23.9,78.75,44.38,983.75,0.02,168.33,1.22
2025-07-16 19:00:00,4.8,19,16,7,22.78,87.25,14.52,983.68,0.05,203.5,0.42
2025-07-16 20:00:00,2.9,20,16,7,21.58,94.0,0.0,983.85,0.12,256.17,0.67
2025-07-16 21:00:00,0.0,21,16,7,20.8,96.0,0.0,983.68,0.0,262.33,0.8
2025-07-16 22:00:00,0.0,22,16,7,20.98,96.25,0.0,984.08,0.0,241.0,0.68
2025-07-16 23:00:00,0.0,23,16,7,20.82,96.5,0.0,983.8,0.0,211.0,0.38
2025-07-17 00:00:00,0.0,0,17,7,20.68,98.0,0.0,983.32,0.0,236.0,0.53
2025-07-17 01:00:00,0.0,1,17,7,20.38,95.0,0.0,983.28,0.0,323.33,1.57
2025-07-17 02:00:00,0.0,2,17,7,20.27,90.0,0.0,983.72,0.0,335.83,2.02
2025-07-17 03:00:00,0.0,3,17,7,19.77,84.0,0.0,984.4,0.07,284.67,2.07
2025-07-17 04:00:00,0.0,4,17,7,18.3,92.5,0.0,984.62,0.0,162.83,0.6
2025-07-17 05:00:00,0.0,5,17,7,18.35,88.0,14.5,985.1,0.0,158.83,0.93
2025-07-17 06:00:00,0.4,6,17,7,19.77,76.5,90.5,985.55,0.0,185.33,1.02
2025-07-17 07:00:00,5.7,7,17,7,22.2,58.5,291.75,985.58,0.0,196.0,2.12
2025-07-17 08:00:00,37.8,8,17,7,23.75,48.75,464.4,985.58,0.0,338.33,2.73
2025-07-17 09:00:00,60.6,9,17,7,25.02,41.0,611.42,985.42,0.0,336.5,2.92
2025-07-17 10:00:00,77.8,10,17,7,26.55,39.0,733.4,985.18,0.0,323.17,3.58
2025-07-17 11:00:00,90.2,11,17,7,27.92,38.25,816.7,984.8,0.0,314.0,3.92
2025-07-17 12:00:00,119.4,12,17,7,28.95,31.25,848.18,984.32,0.0,316.83,3.03
2025-07-17 13:00:00,119.7,13,17,7,30.02,27.25,829.32,983.92,0.0,297.83,1.67
2025-07-17 14:00:00,111.3,14,17,7,31.22,27.5,765.62,983.75,0.0,254.17,1.03
2025-07-17 15:00:00,96.5,15,17,7,29.88,36.75,652.95,983.72,0.0,246.33,2.47
2025-07-17 16:00:00,81.0,16,17,7,28.88,43.25,509.4,983.7,0.0,86.33,3.18
2025-07-17 17:00:00,58.3,17,17,7,28.08,48.25,221.58,983.7,0.0,141.33,2.67
2025-07-17 18:00:00,34.4,18,17,7,27.38,49.75,50.42,983.72,0.0,257.33,4.05
2025-07-17 19:00:00,6.4,19,17,7,26.83,50.5,14.08,984.05,0.0,252.33,3.38
2025-07-17 20:00:00,1.9,20,17,7,24.15,63.25,0.0,984.75,0.0,157.0,0.52
2025-07-17 21:00:00,0.0,21,17,7,23.32,69.5,0.0,985.55,0.0,175.17,0.97
2025-07-17 22:00:00,0.0,22,17,7,21.82,76.5,0.0,986.22,0.0,238.83,0.35
2025-07-17 23:00:00,0.0,23,17,7,20.92,80.5,0.0,986.65,0.0,159.5,0.37
2025-07-18 00:00:00,0.0,0,18,7,20.78,79.75,0.0,987.1,0.0,224.67,0.57
2025-07-18 01:00:00,0.0,1,18,7,20.52,81.25,0.0,987.28,0.0,262.83,0.7
2025-07-18 02:00:00,0.0,2,18,7,20.32,76.25,0.0,987.28,0.0,318.17,0.7
2025-07-18 03:00:00,0.0,3,18,7,20.58,68.5,0.0,987.28,0.0,178.33,1.55
2025-07-18 04:00:00,0.0,4,18,7,20.55,58.5,0.0,987.52,0.0,329.0,2.18
2025-07-18 05:00:00,0.0,5,18,7,20.1,58.25,15.65,987.62,0.0,220.33,1.3
2025-07-18 06:00:00,0.9,6,18,7,20.75,53.75,116.68,987.85,0.0,334.67,2.63
2025-07-18 07:00:00,7.0,7,18,7,21.85,51.75,295.55,987.9,0.0,332.83,2.8
2025-07-18 08:00:00,49.8,8,18,7,22.62,50.5,402.88,987.75,0.0,286.0,2.15
2025-07-18 09:00:00,73.1,9,18,7,24.38,43.5,594.28,987.35,0.0,236.67,1.12
2025-07-18 10:00:00,92.2,10,18,7,25.82,41.75,629.48,986.88,0.0,196.33,0.77
2025-07-18 11:00:00,107.7,11,18,7,27.12,45.25,623.9,986.52,0.0,138.17,1.65
2025-07-18 12:00:00,71.9,12,18,7,28.48,39.75,820.42,985.82,0.0,155.67,1.43
2025-07-18 13:00:00,114.2,13,18,7,29.4,38.75,802.48,985.22,0.0,176.67,1.45
2025-07-18 14:00:00,108.4,14,18,7,29.65,37.25,749.82,984.65,0.0,222.0,2.08
2025-07-18 15:00:00,98.5,15,18,7,29.05,40.0,561.55,984.45,0.0,215.0,3.5
2025-07-18 16:00:00,84.3,16,18,7,29.48,39.25,497.22,984.08,0.0,258.33,4.13
2025-07-18 17:00:00,58.4,17,18,7,28.75,40.0,193.42,984.08,0.0,242.67,3.23
2025-07-18 18:00:00,29.2,18,18,7,28.08,43.0,56.15,983.95,0.0,259.17,4.38
2025-07-18 19:00:00,7.2,19,18,7,27.35,45.5,15.48,984.05,0.0,256.33,3.52
2025-07-18 20:00:00,2.1,20,18,7,25.38,54.25,0.0,984.82,0.0,150.67,0.75
2025-07-18 21:00:00,0.0,21,18,7,23.72,61.5,0.0,985.52,0.0,140.0,0.97
2025-07-18 22:00:00,0.0,22,18,7,22.7,66.5,0.0,985.88,0.0,167.0,1.5
2025-07-18 23:00:00,0.0,23,18,7,21.98,70.5,0.0,986.0,0.0,165.83,0.95
2025-07-19 00:00:00,0.0,0,19,7,20.12,80.0,0.0,986.1,0.0,300.83,0.57
2025-07-19 01:00:00,0.0,1,19,7,19.1,87.0,0.0,986.22,0.0,223.33,0.38
2025-07-19 02:00:00,0.0,2,19,7,18.55,88.75,0.0,986.2,0.0,201.17,0.33
2025-07-19 03:00:00,0.0,3,19,7,18.3,90.0,0.0,986.1,0.0,197.33,0.48
2025-07-19 04:00:00,0.0,4,19,7,18.12,90.75,0.0,986.45,0.0,227.83,0.52
2025-07-19 05:00:00,0.0,5,19,7,17.98,91.75,15.08,986.7,0.0,144.0,0.28
2025-07-19 06:00:00,0.8,6,19,7,19.62,87.25,73.28,986.72,0.0,129.5,0.33
2025-07-19 07:00:00,9.2,7,19,7,21.98,74.0,225.1,986.72,0.0,61.83,0.73
2025-07-19 08:00:00,13.8,8,19,7,24.25,67.0,410.05,986.38,0.0,229.5,1.13
2025-07-19 09:00:00,65.7,9,19,7,25.68,58.5,564.3,985.78,0.0,227.67,1.07
2025-07-19 10:00:00,87.6,10,19,7,27.6,54.5,681.82,985.02,0.0,147.67,0.97
2025-07-19 11:00:00,101.7,11,19,7,29.17,49.75,751.8,984.35,0.0,167.17,1.0
2025-07-19 12:00:00,103.6,12,19,7,29.98,46.75,762.88,983.98,0.0,129.0,1.82
2025-07-19 13:00:00,97.3,13,19,7,28.75,47.25,513.9,983.6,0.0,211.17,3.52
2025-07-19 14:00:00,59.8,14,19,7,28.3,48.0,472.05,983.22,0.0,267.0,6.12
2025-07-19 15:00:00,59.1,15,19,7,28.58,49.0,279.98,982.8,0.0,249.0,5.95
2025-07-19 16:00:00,36.6,16,19,7,28.62,52.0,129.65,982.42,0.0,243.17,4.03
2025-07-19 17:00:00,29.4,17,19,7,28.1,54.5,59.92,982.0,0.0,248.0,3.23
2025-07-19 18:00:00,8.6,18,19,7,27.1,59.25,34.22,981.7,0.0,215.83,1.33
2025-07-19 19:00:00,3.5,19,19,7,27.15,59.0,3.1,982.42,0.0,263.67,2.98
2025-07-19 20:00:00,1.0,20,19,7,26.58,59.25,0.0,982.92,0.0,262.0,3.25
2025-07-19 21:00:00,0.0,21,19,7,25.78,59.5,0.0,984.18,0.0,305.0,3.3
2025-07-19 22:00:00,0.0,22,19,7,24.55,57.0,0.0,984.4,0.0,328.33,3.65
2025-07-19 23:00:00,0.0,23,19,7,23.25,62.5,0.0,984.32,0.0,326.67,3.57
2025-07-20 00:00:00,0.0,0,20,7,22.9,65.0,0.0,984.28,0.0,330.0,3.62
2025-07-20 01:00:00,0.0,1,20,7,22.3,67.0,0.0,984.2,0.0,328.67,3.13
2025-07-20 02:00:00,0.0,2,20,7,21.78,69.5,0.0,983.95,0.0,333.17,2.68
2025-07-20 03:00:00,0.0,3,20,7,21.12,72.25,0.0,984.25,0.0,173.67,1.55
2025-07-20 04:00:00,0.0,4,20,7,20.62,74.0,0.0,984.42,0.0,338.67,1.92
2025-07-20 05:00:00,0.0,5,20,7,19.73,79.25,15.5,984.35,0.0,173.0,0.92
2025-07-20 06:00:00,0.7,6,20,7,21.05,77.0,137.62,984.25,0.0,338.0,1.33
2025-07-20 07:00:00,14.5,7,20,7,22.05,70.5,246.5,984.12,0.0,335.17,2.8
2025-07-20 08:00:00,22.1,8,20,7,23.45,65.75,393.18,983.85,0.0,332.5,3.0
2025-07-20 09:00:00,87.1,9,20,7,25.1,62.0,492.18,983.45,0.0,326.33,2.53
2025-07-20 10:00:00,107.6,10,20,7,26.05,56.75,588.22,982.98,0.0,331.83,1.63
2025-07-20 11:00:00,53.9,11,20,7,27.5,53.25,579.83,982.4,0.0,227.67,0.87
2025-07-20 12:00:00,113.1,12,20,7,28.6,51.5,519.65,981.75,0.0,219.83,1.98
2025-07-20 13:00:00,42.2,13,20,7,29.15,54.75,449.28,981.12,0.0,236.33,2.62
2025-07-20 14:00:00,118.0,14,20,7,30.3,49.25,652.1,980.7,0.0,245.67,3.98
2025-07-20 15:00:00,91.7,15,20,7,29.52,53.0,296.55,980.55,0.0,267.0,4.47
2025-07-20 16:00:00,46.8,16,20,7,30.1,52.0,298.95,980.3,0.0,257.33,3.98
2025-07-20 17:00:00,51.4,17,20,7,29.68,51.0,170.18,980.1,0.0,250.33,3.7
2025-07-20 18:00:00,36.6,18,20,7,29.15,52.0,66.08,980.1,0.0,242.83,3.45
2025-07-20 19:00:00,10.0,19,20,7,28.2,55.75,23.05,980.1,0.0,249.83,3.13
2025-07-20 20:00:00,2.8,20,20,7,27.15,59.75,0.0,980.38,0.0,191.5,1.38
2025-07-20 21:00:00,0.0,21,20,7,25.18,70.75,0.0,980.7,0.0,146.5,0.8
2025-07-20 22:00:00,0.0,22,20,7,24.02,75.25,0.0,980.62,0.0,161.33,1.35
2025-07-20 23:00:00,0.0,23,20,7,23.82,75.5,0.0,980.6,0.0,181.5,1.27
2025-07-21 00:00:00,0.0,0,21,7,24.1,74.0,0.0,980.0,0.0,188.33,1.0
2025-07-21 01:00:00,0.0,1,21,7,23.4,78.0,0.15,979.65,0.03,209.17,1.02
2025-07-21 02:00:00,0.0,2,21,7,21.32,93.0,0.0,980.82,1.08,172.83,2.13
2025-07-21 03:00:00,0.0,3,21,7,20.32,95.75,0.0,980.55,0.67,304.83,3.07
2025-07-21 04:00:00,0.0,4,21,7,20.15,95.0,0.0,980.5,0.0,213.6,1.72
2025-07-21 05:00:00,0.0,5,21,7,20.2,96.75,13.08,980.4,0.02,219.5,0.35
2025-07-21 06:00:00,0.0,6,21,7,21.0,95.25,87.0,980.05,0.0,158.5,0.33
2025-07-21 07:00:00,7.3,7,21,7,22.1,89.5,161.38,980.05,0.0,189.83,0.68
2025-07-21 08:00:00,18.2,8,21,7,22.45,88.75,113.88,979.92,0.0,147.33,1.77
2025-07-21 09:00:00,17.4,9,21,7,22.88,85.25,106.42,979.38,0.0,169.67,1.18
2025-07-21 10:00:00,18.6,10,21,7,23.82,85.5,151.9,978.85,0.0,163.5,0.45
2025-07-21 11:00:00,14.1,11,21,7,25.08,73.75,301.38,978.2,0.02,195.67,0.95
2025-07-21 12:00:00,15.6,12,21,7,24.98,73.25,176.28,978.2,0.15,225.83,2.3
2025-07-21 13:00:00,47.2,13,21,7,21.08,84.5,135.28,979.9,0.18,118.33,2.57
2025-07-21 14:00:00,0.6,14,21,7,23.5,70.5,727.12,979.75,0.0,215.5,1.58
2025-07-21 15:00:00,108.9,15,21,7,25.1,61.5,640.05,979.4,0.0,272.67,1.07
2025-07-21 16:00:00,79.9,16,21,7,25.7,66.0,495.78,979.18,0.0,282.5,1.57
2025-07-21 17:00:00,55.9,17,21,7,23.78,74.25,176.15,979.12,0.0,305.5,1.78
2025-07-21 18:00:00,28.9,18,21,7,23.38,76.25,33.25,979.15,0.0,319.83,2.05
2025-07-21 19:00:00,3.6,19,21,7,23.52,76.5,11.4,979.78,0.0,333.67,2.33
2025-07-21 20:00:00,1.6,20,21,7,22.68,79.25,0.0,980.45,0.0,228.33,1.3
2025-07-21 21:00:00,0.0,21,21,7,20.98,88.5,0.0,981.28,0.0,271.17,1.05
2025-07-21 22:00:00,0.0,22,21,7,20.75,87.25,0.0,982.0,0.0,288.0,1.05
2025-07-21 23:00:00,0.0,23,21,7,20.45,83.75,0.0,982.5,0.0,287.5,1.82
2025-07-22 00:00:00,0.0,0,22,7,20.88,74.25,0.0,982.75,0.0,326.0,3.22
2025-07-22 01:00:00,0.0,1,22,7,20.42,75.25,0.0,982.92,0.0,323.0,3.13
2025-07-22 02:00:00,0.0,2,22,7,19.8,79.0,0.0,983.05,0.0,317.0,3.32
2025-07-22 03:00:00,0.0,3,22,7,19.48,80.0,0.0,983.4,0.0,313.0,2.97
2025-07-22 04:00:00,0.0,4,22,7,18.92,80.5,0.0,983.62,0.0,315.67,2.88
2025-07-22 05:00:00,0.0,5,22,7,18.8,81.25,7.72,984.0,0.0,320.17,2.9
2025-07-22 06:00:00,0.4,6,22,7,19.35,79.25,84.88,984.52,0.0,327.5,2.63
2025-07-22 07:00:00,13.5,7,22,7,20.9,72.0,286.9,984.8,0.0,340.0,2.83
2025-07-22 08:00:00,44.6,8,22,7,22.32,66.75,447.0,984.78,0.0,328.67,2.75
2025-07-22 09:00:00,72.5,9,22,7,24.02,61.25,592.72,984.42,0.0,278.17,2.12
2025-07-22 10:00:00,94.4,10,22,7,25.6,56.5,714.15,984.2,0.0,227.5,1.35
2025-07-22 11:00:00,107.9,11,22,7,27.18,48.5,800.1,983.65,0.0,260.83,0.8
2025-07-22 12:00:00,112.2,12,22,7,28.7,45.5,828.98,983.1,0.0,184.67,1.48
2025-07-22 13:00:00,111.2,13,22,7,29.78,41.75,807.28,982.7,0.0,131.5,1.92
2025-07-22 14:00:00,107.6,14,22,7,29.8,42.25,757.85,982.5,0.0,237.33,2.65
2025-07-22 15:00:00,99.5,15,22,7,30.02,43.75,654.65,982.2,0.0,247.0,4.22
2025-07-22 16:00:00,84.2,16,22,7,30.05,45.0,447.42,982.22,0.0,230.5,3.22
2025-07-22 17:00:00,58.9,17,22,7,29.22,45.5,169.88,982.22,0.0,222.17,3.5
2025-07-22 18:00:00,28.5,18,22,7,28.08,51.75,37.17,982.08,0.0,230.83,2.47
2025-07-22 19:00:00,4.6,19,22,7,27.15,54.75,12.65,982.65,0.0,176.5,1.55
2025-07-22 20:00:00,1.9,20,22,7,24.85,65.0,0.0,983.38,0.0,144.33,0.77
2025-07-22 21:00:00,0.0,21,22,7,23.38,70.5,0.0,984.02,0.0,158.83,1.28
2025-07-22 22:00:00,0.0,22,22,7,22.28,74.0,0.0,984.38,0.0,171.5,1.03
2025-07-22 23:00:00,0.0,23,22,7,21.12,81.0,0.0,984.8,0.0,157.0,0.82
2025-07-23 00:00:00,0.0,0,23,7,20.23,86.75,0.0,985.2,0.0,176.67,0.33
2025-07-23 01:00:00,0.0,1,23,7,19.8,90.25,0.0,985.48,0.0,105.0,0.37
2025-07-23 02:00:00,0.0,2,23,7,19.98,90.0,0.0,985.35,0.0,93.67,0.23
2025-07-23 03:00:00,0.0,3,23,7,19.58,90.75,0.0,985.5,0.0,191.5,0.37
2025-07-23 04:00:00,0.0,4,23,7,18.85,93.25,0.0,985.75,0.0,67.5,0.28
2025-07-23 05:00:00,0.0,5,23,7,18.7,94.0,11.72,985.75,0.0,53.0,0.17
2025-07-23 06:00:00,0.5,6,23,7,20.7,87.25,80.75,985.92,0.0,128.83,0.73
2025-07-23 07:00:00,10.1,7,23,7,23.35,73.25,254.58,986.08,0.0,154.6,0.82
2025-07-23 08:00:00,37.3,8,23,7,24.8,66.75,416.08,985.88,0.0,236.5,1.3
2025-07-23 09:00:00,24.4,9,23,7,25.95,62.25,549.42,985.38,0.0,10.17,1.45
2025-07-23 10:00:00,76.0,10,23,7,26.55,62.75,439.85,985.08,0.0,238.0,1.52
2025-07-23 11:00:00,101.3,11,23,7,25.12,70.25,235.88,985.18,0.0,150.33,3.07
2025-07-23 12:00:00,26.2,12,23,7,26.72,65.25,640.67,984.65,0.0,134.5,3.03
2025-07-23 13:00:00,139.1,13,23,7,27.7,59.0,559.48,983.98,0.0,168.0,2.97
2025-07-23 14:00:00,125.5,14,23,7,27.0,60.75,353.2,983.72,0.0,174.5,4.03
2025-07-23 15:00:00,31.4,15,23,7,25.38,70.25,74.12,983.88,0.0,157.67,2.93
2025-07-23 16:00:00,8.5,16,23,7,24.98,64.75,82.02,983.48,0.0,135.83,2.75
2025-07-23 17:00:00,7.1,17,23,7,23.95,72.25,82.45,983.25,0.0,153.33,4.0
2025-07-23 18:00:00,10.3,18,23,7,22.08,76.75,62.98,984.42,0.0,147.67,4.07
2025-07-23 19:00:00,12.0,19,23,7,20.62,80.5,32.35,984.82,0.0,143.5,2.83
2025-07-23 20:00:00,4.6,20,23,7,20.1,83.75,0.0,984.88,0.0,169.5,1.68
2025-07-23 21:00:00,0.0,21,23,7,19.4,86.25,0.0,984.92,0.0,174.17,1.63
2025-07-23 22:00:00,0.0,22,23,7,19.27,87.25,0.0,984.88,0.0,174.67,1.12
2025-07-23 23:00:00,0.0,23,23,7,18.85,90.0,0.0,984.6,0.0,179.83,0.3
2025-07-24 00:00:00,0.0,0,24,7,18.75,93.0,0.0,984.42,0.0,132.17,0.27
2025-07-24 01:00:00,0.0,1,24,7,19.1,92.25,0.0,984.25,0.52,240.5,1.18
