datetime,month,day,hour,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2025-04-25 02:00:00,4,25,2,12.5,68,0.0,989.6,0.0,327,2.39
2025-04-25 03:00:00,4,25,3,11.7,71,0.0,989.2,0.0,343,1.67
2025-04-25 04:00:00,4,25,4,11.7,69,0.0,989.2,0.0,336,1.97
2025-04-25 05:00:00,4,25,5,10.9,76,0.0,988.9,0.0,351,1.31
2025-04-25 06:00:00,4,25,6,10.5,79,59.4,988.7,0.0,24,1.19
2025-04-25 07:00:00,4,25,7,11.6,77,360.72,988.1,0.0,360,1.39
2025-04-25 08:00:00,4,25,8,13.6,64,807.12,987.6,0.0,349,2.03
2025-04-25 09:00:00,4,25,9,15.0,58,1424.88,988.1,0.0,5,2.5
2025-04-25 10:00:00,4,25,10,16.6,51,2026.08,987.8,0.0,353,2.53
2025-04-25 11:00:00,4,25,11,18.1,47,2617.92,987.4,0.0,344,2.58
2025-04-25 12:00:00,4,25,12,19.4,44,2857.68,986.6,0.0,341,2.75
2025-04-25 13:00:00,4,25,13,20.3,38,2923.2,985.8,0.0,331,4.33
2025-04-25 14:00:00,4,25,14,20.3,35,2216.88,985.5,0.0,337,5.03
2025-04-25 15:00:00,4,25,15,20.0,40,1310.4,985.6,0.0,353,3.14
2025-04-25 16:00:00,4,25,16,19.7,43,1123.92,985.9,0.0,345,3.0
2025-04-25 17:00:00,4,25,17,19.1,41,909.0,985.8,0.0,330,2.78
2025-04-25 18:00:00,4,25,18,17.9,44,551.52,986.2,0.0,330,3.0
2025-04-25 19:00:00,4,25,19,15.9,59,215.28,986.8,0.0,333,0.89
2025-04-25 20:00:00,4,25,20,13.6,69,1.8,987.8,0.0,360,0.11
2025-04-25 21:00:00,4,25,21,13.9,64,0.0,988.3,0.0,360,0.39
2025-04-25 22:00:00,4,25,22,13.6,55,0.0,988.8,0.0,34,0.36
2025-04-25 23:00:00,4,25,23,13.2,55,0.0,989.1,0.0,72,0.31
2025-04-26 00:00:00,4,26,0,11.2,64,0.0,989.6,0.0,90,0.5
2025-04-26 01:00:00,4,26,1,11.7,61,0.0,989.3,0.0,333,0.22
2025-04-26 02:00:00,4,26,2,11.1,63,0.0,989.4,0.0,45,0.28
2025-04-26 03:00:00,4,26,3,10.5,65,0.0,989.5,0.0,349,0.5
2025-04-26 04:00:00,4,26,4,9.8,70,0.0,989.4,0.0,326,0.36
2025-04-26 05:00:00,4,26,5,9.9,68,0.0,989.5,0.0,346,0.42
2025-04-26 06:00:00,4,26,6,9.1,76,69.12,990.1,0.0,333,0.89
2025-04-26 07:00:00,4,26,7,10.4,80,477.0,990.4,0.0,320,0.78
2025-04-26 08:00:00,4,26,8,13.6,70,1080.72,991.0,0.0,23,0.75
2025-04-26 09:00:00,4,26,9,16.0,61,1494.0,991.1,0.0,9,1.22
2025-04-26 10:00:00,4,26,10,17.4,58,1949.4,991.1,0.0,343,1.36
2025-04-26 11:00:00,4,26,11,18.8,51,2306.88,990.7,0.0,337,0.75
2025-04-26 12:00:00,4,26,12,19.7,50,2783.52,990.3,0.0,160,1.17
2025-04-26 13:00:00,4,26,13,20.0,52,2506.32,990.8,0.0,183,1.81
2025-04-26 14:00:00,4,26,14,20.0,53,2113.92,990.3,0.0,188,2.72
2025-04-26 15:00:00,4,26,15,19.5,55,1597.68,990.2,0.0,186,2.72
2025-04-26 16:00:00,4,26,16,19.2,60,1514.88,991.0,0.0,192,2.44
2025-04-26 17:00:00,4,26,17,19.3,61,1280.88,990.5,0.0,185,2.5
2025-04-26 18:00:00,4,26,18,18.0,72,765.0,990.5,0.0,169,1.64
2025-04-26 19:00:00,4,26,19,16.6,72,233.28,991.1,0.0,192,1.44
2025-04-26 20:00:00,4,26,20,14.4,75,2.88,991.7,0.0,166,1.25
2025-04-26 21:00:00,4,26,21,13.2,80,0.0,992.3,0.0,166,0.83
2025-04-26 22:00:00,4,26,22,13.7,76,0.0,992.8,0.0,225,0.28
2025-04-26 23:00:00,4,26,23,14.0,77,0.0,993.3,0.0,301,0.58
2025-04-27 00:00:00,4,27,0,13.1,85,0.0,993.7,0.0,31,0.58
2025-04-27 01:00:00,4,27,1,13.1,85,0.0,993.7,0.0,330,0.81
2025-04-27 02:00:00,4,27,2,13.1,83,0.0,993.7,0.0,324,0.86
2025-04-27 03:00:00,4,27,3,12.7,85,0.0,994.1,0.0,342,0.64
2025-04-27 04:00:00,4,27,4,12.8,87,0.0,994.4,0.0,307,1.5
2025-04-27 05:00:00,4,27,5,12.7,87,0.0,994.6,0.0,309,1.42
2025-04-27 06:00:00,4,27,6,12.3,90,65.52,994.9,0.0,326,1.08
2025-04-27 07:00:00,4,27,7,13.7,89,381.6,995.4,0.0,321,1.28
2025-04-27 08:00:00,4,27,8,15.2,83,699.12,995.3,0.0,322,1.78
2025-04-27 09:00:00,4,27,9,17.0,78,1548.72,996.2,0.0,343,1.67
2025-04-27 10:00:00,4,27,10,18.2,73,2167.2,996.4,0.0,333,1.33
2025-04-27 11:00:00,4,27,11,19.5,68,2588.4,996.9,0.0,347,1.75
2025-04-27 12:00:00,4,27,12,20.5,64,2770.2,996.4,0.0,301,0.58
2025-04-27 13:00:00,4,27,13,20.2,70,2689.2,996.4,0.0,192,2.36
2025-04-27 14:00:00,4,27,14,20.7,58,2194.2,996.2,0.0,212,2.83
2025-04-27 15:00:00,4,27,15,20.9,58,2325.6,996.1,0.0,182,3.19
2025-04-27 16:00:00,4,27,16,20.0,62,1521.0,996.8,0.0,201,2.47
2025-04-27 17:00:00,4,27,17,17.8,76,655.92,997.4,0.5,201,1.72
2025-04-27 18:00:00,4,27,18,17.7,78,233.28,997.4,0.0,270,0.31
2025-04-27 19:00:00,4,27,19,16.1,80,164.88,997.9,0.0,348,1.44
2025-04-27 20:00:00,4,27,20,15.1,81,3.6,998.3,0.0,297,0.67
2025-04-27 21:00:00,4,27,21,14.5,79,0.0,998.9,0.0,329,0.58
2025-04-27 22:00:00,4,27,22,12.6,91,0.0,999.7,0.0,31,0.58
2025-04-27 23:00:00,4,27,23,11.8,93,0.0,1000.0,0.0,18,0.64
2025-04-28 00:00:00,4,28,0,11.1,94,0.0,1000.0,0.0,22,0.53
2025-04-28 01:00:00,4,28,1,11.1,94,0.0,1000.1,0.0,360,0.61
2025-04-28 02:00:00,4,28,2,11.0,94,0.0,999.8,0.0,351,0.61
2025-04-28 03:00:00,4,28,3,10.2,95,0.0,999.7,0.0,353,0.81
2025-04-28 04:00:00,4,28,4,9.0,97,0.0,1000.1,0.0,360,0.81
2025-04-28 05:00:00,4,28,5,8.6,97,0.0,1000.4,0.0,360,0.69
2025-04-28 06:00:00,4,28,6,8.7,97,90.72,1000.7,0.0,360,0.69
2025-04-28 07:00:00,4,28,7,11.5,93,543.6,1001.3,0.0,360,0.69
2025-04-28 08:00:00,4,28,8,14.6,79,1170.72,1001.2,0.0,356,1.5
2025-04-28 09:00:00,4,28,9,16.4,74,1807.92,1001.1,0.0,10,1.11
2025-04-28 10:00:00,4,28,10,18.4,66,2354.4,1000.6,0.0,356,1.42
2025-04-28 11:00:00,4,28,11,20.0,60,2782.08,1000.2,0.0,13,0.92
2025-04-28 12:00:00,4,28,12,21.1,59,3034.8,999.4,0.0,167,0.92
2025-04-28 13:00:00,4,28,13,22.4,56,2962.08,998.6,0.0,184,1.5
2025-04-28 14:00:00,4,28,14,23.1,52,2877.12,997.9,0.0,177,2.0
2025-04-28 15:00:00,4,28,15,22.8,54,2548.8,997.6,0.0,190,2.94
2025-04-28 16:00:00,4,28,16,22.4,52,1609.92,998.0,0.0,164,1.86
2025-04-28 17:00:00,4,28,17,20.7,56,846.0,998.4,0.0,330,3.0
2025-04-28 18:00:00,4,28,18,20.2,64,714.6,998.0,0.0,356,1.31
2025-04-28 19:00:00,4,28,19,20.0,67,241.2,998.0,0.0,225,0.42
2025-04-28 20:00:00,4,28,20,16.8,66,4.32,998.8,0.0,146,1.44
2025-04-28 21:00:00,4,28,21,14.8,73,0.0,999.4,0.0,157,0.75
2025-04-28 22:00:00,4,28,22,14.5,76,0.0,1000.0,0.0,135,0.42
2025-04-28 23:00:00,4,28,23,13.6,80,0.0,1000.3,0.0,27,0.22
2025-04-29 00:00:00,4,29,0,13.6,77,0.0,1000.3,0.0,45,0.14
2025-04-29 01:00:00,4,29,1,12.7,80,0.0,1000.4,0.0,22,0.53
2025-04-29 02:00:00,4,29,2,10.3,94,0.0,999.9,0.0,27,0.67
2025-04-29 03:00:00,4,29,3,9.3,99,0.0,1000.1,0.0,51,0.64
2025-04-29 04:00:00,4,29,4,8.8,100,0.0,1000.1,0.0,56,0.36
2025-04-29 05:00:00,4,29,5,8.8,100,0.0,1000.2,0.0,360,0.11
2025-04-29 06:00:00,4,29,6,9.0,100,92.88,1000.5,0.0,90,0.11
2025-04-29 07:00:00,4,29,7,11.2,96,542.88,1000.3,0.0,180,0.11
2025-04-29 08:00:00,4,29,8,14.6,84,1190.88,1000.1,0.0,153,0.22
2025-04-29 09:00:00,4,29,9,17.4,72,1833.12,1000.4,0.0,124,0.36
2025-04-29 10:00:00,4,29,10,19.5,60,2350.8,1000.2,0.0,45,0.28
2025-04-29 11:00:00,4,29,11,21.2,55,2783.52,999.1,0.0,146,0.36
2025-04-29 12:00:00,4,29,12,22.8,48,3033.0,998.3,0.0,158,0.53
2025-04-29 13:00:00,4,29,13,24.1,43,2948.4,997.6,0.0,172,2.11
2025-04-29 14:00:00,4,29,14,24.3,45,2898.72,996.7,0.0,189,3.25
2025-04-29 15:00:00,4,29,15,23.7,45,2470.32,996.6,0.0,194,3.61
2025-04-29 16:00:00,4,29,16,23.6,42,1789.2,996.3,0.0,167,3.17
2025-04-29 17:00:00,4,29,17,22.9,49,1060.2,996.0,0.0,178,3.39
2025-04-29 18:00:00,4,29,18,21.5,59,748.08,996.4,0.0,165,1.97
2025-04-29 19:00:00,4,29,19,21.4,47,182.88,997.1,0.0,28,1.69
2025-04-29 20:00:00,4,29,20,18.3,65,1.8,997.5,0.0,80,1.11
2025-04-29 21:00:00,4,29,21,16.0,77,0.0,998.0,0.0,30,0.81
2025-04-29 22:00:00,4,29,22,15.8,74,0.0,998.1,0.0,284,0.42
2025-04-29 23:00:00,4,29,23,15.3,72,0.0,998.4,0.0,27,0.22
2025-04-30 00:00:00,4,30,0,15.0,73,0.0,998.5,0.0,72,0.31
2025-04-30 01:00:00,4,30,1,13.9,79,0.0,998.5,0.0,18,0.64
2025-04-30 02:00:00,4,30,2,13.0,86,0.0,998.4,0.0,360,0.69
2025-04-30 03:00:00,4,30,3,12.8,85,0.0,998.1,0.0,16,0.72
2025-04-30 04:00:00,4,30,4,11.4,89,0.0,998.3,0.0,11,0.5
2025-04-30 05:00:00,4,30,5,10.6,91,0.0,998.4,0.0,27,0.44
2025-04-30 06:00:00,4,30,6,10.3,94,106.2,998.8,0.0,360,0.11
2025-04-30 07:00:00,4,30,7,12.3,90,573.12,998.8,0.0,270,0.0
2025-04-30 08:00:00,4,30,8,16.1,71,1202.4,999.1,0.0,360,0.5
2025-04-30 09:00:00,4,30,9,18.5,55,1828.8,998.8,0.0,360,0.5
2025-04-30 10:00:00,4,30,10,20.4,48,2383.92,998.4,0.0,18,0.31
2025-04-30 11:00:00,4,30,11,22.3,45,2841.12,997.8,0.0,143,0.5
2025-04-30 12:00:00,4,30,12,24.1,39,3039.12,997.0,0.0,144,0.86
2025-04-30 13:00:00,4,30,13,25.2,40,2977.2,996.1,0.0,173,1.61
2025-04-30 14:00:00,4,30,14,26.0,38,2920.32,995.3,0.0,178,3.0
2025-04-30 15:00:00,4,30,15,25.5,41,2521.8,994.6,0.0,188,5.47
2025-04-30 16:00:00,4,30,16,25.0,41,1227.6,995.0,0.0,165,4.25
2025-04-30 17:00:00,4,30,17,23.6,46,1032.48,994.7,0.0,148,3.56
2025-04-30 18:00:00,4,30,18,23.1,50,633.6,995.0,0.0,157,3.06
2025-04-30 19:00:00,4,30,19,21.0,49,240.48,994.5,0.0,165,1.97
2025-04-30 20:00:00,4,30,20,17.7,60,7.2,995.3,0.0,145,1.22
2025-04-30 21:00:00,4,30,21,17.2,62,0.0,996.0,0.0,153,0.67
2025-04-30 22:00:00,4,30,22,14.9,73,0.0,996.1,0.0,143,0.5
2025-04-30 23:00:00,4,30,23,14.9,74,0.0,997.0,0.0,108,0.31
2025-05-01 00:00:00,5,1,0,15.6,70,0.0,996.8,0.0,72,0.31
2025-05-01 01:00:00,5,1,1,13.7,80,0.0,997.0,0.0,56,0.36
2025-05-01 02:00:00,5,1,2,13.6,79,0.0,997.0,0.0,45,0.28
2025-05-01 03:00:00,5,1,3,13.1,81,0.0,996.9,0.0,32,0.94
2025-05-01 04:00:00,5,1,4,12.0,89,0.0,997.1,0.0,37,0.5
2025-05-01 05:00:00,5,1,5,11.4,93,0.0,996.8,0.0,72,0.31
2025-05-01 06:00:00,5,1,6,11.4,95,108.72,997.3,0.0,34,0.36
2025-05-01 07:00:00,5,1,7,13.5,92,578.88,997.7,0.0,135,0.28
2025-05-01 08:00:00,5,1,8,16.9,78,1191.6,998.0,0.0,270,0.19
2025-05-01 09:00:00,5,1,9,19.4,64,1858.32,998.0,0.0,243,0.22
2025-05-01 10:00:00,5,1,10,21.4,55,2404.8,997.0,0.0,342,0.31
2025-05-01 11:00:00,5,1,11,23.3,51,2808.72,996.6,0.0,153,0.22
2025-05-01 12:00:00,5,1,12,24.9,49,3041.28,995.7,0.0,153,0.89
2025-05-01 13:00:00,5,1,13,25.9,46,3085.92,994.7,0.0,128,1.14
2025-05-01 14:00:00,5,1,14,26.8,43,2937.6,993.9,0.0,131,1.06
2025-05-01 15:00:00,5,1,15,27.4,39,2591.28,993.1,0.0,170,3.36
2025-05-01 16:00:00,5,1,16,26.9,37,1764.72,993.6,0.0,184,4.92
2025-05-01 17:00:00,5,1,17,24.3,51,1442.88,993.9,0.0,156,3.61
2025-05-01 18:00:00,5,1,18,23.6,52,846.0,994.1,0.0,162,2.31
2025-05-01 19:00:00,5,1,19,22.5,52,275.4,994.4,0.0,142,2.28
2025-05-01 20:00:00,5,1,20,19.5,67,9.0,995.1,0.0,160,1.17
2025-05-01 21:00:00,5,1,21,17.6,77,0.0,995.4,0.0,158,0.53
2025-05-01 22:00:00,5,1,22,16.5,81,0.0,995.5,0.0,146,0.36
2025-05-01 23:00:00,5,1,23,16.3,80,0.0,995.6,0.0,135,0.42
2025-05-02 00:00:00,5,2,0,16.9,74,0.0,995.9,0.0,63,0.44
2025-05-02 01:00:00,5,2,1,12.8,92,0.0,996.1,0.0,63,0.44
2025-05-02 02:00:00,5,2,2,11.9,98,0.0,996.1,0.0,79,0.5
2025-05-02 03:00:00,5,2,3,12.0,97,0.0,996.2,0.0,101,0.5
2025-05-02 04:00:00,5,2,4,11.4,99,0.0,996.6,0.0,63,0.44
2025-05-02 05:00:00,5,2,5,11.6,98,0.0,996.1,0.0,101,0.5
2025-05-02 06:00:00,5,2,6,12.5,95,99.0,996.7,0.0,108,0.31
2025-05-02 07:00:00,5,2,7,15.1,92,513.0,997.2,0.0,207,0.22
2025-05-02 08:00:00,5,2,8,17.8,79,1132.2,997.3,0.0,180,0.11
2025-05-02 09:00:00,5,2,9,20.3,66,1828.08,997.0,0.0,225,0.14
2025-05-02 10:00:00,5,2,10,22.3,55,2379.6,996.7,0.0,146,0.36
2025-05-02 11:00:00,5,2,11,24.2,56,2800.8,996.0,0.0,117,0.44
2025-05-02 12:00:00,5,2,12,26.0,49,3044.88,995.1,0.0,149,1.75
2025-05-02 13:00:00,5,2,13,27.2,36,3057.12,994.2,0.0,160,3.19
2025-05-02 14:00:00,5,2,14,27.6,33,2919.6,993.1,0.0,174,5.44
2025-05-02 15:00:00,5,2,15,27.4,41,2556.0,993.1,0.0,174,6.25
2025-05-02 16:00:00,5,2,16,27.2,40,2080.8,992.5,0.0,178,5.0
2025-05-02 17:00:00,5,2,17,26.5,44,1479.6,992.4,0.0,170,5.39
2025-05-02 18:00:00,5,2,18,24.9,42,856.08,992.1,0.0,170,4.67
2025-05-02 19:00:00,5,2,19,23.3,46,280.8,992.0,0.0,149,3.72
2025-05-02 20:00:00,5,2,20,19.9,59,9.0,992.5,0.0,143,2.14
2025-05-02 21:00:00,5,2,21,18.1,65,0.0,993.3,0.0,133,1.78
2025-05-02 22:00:00,5,2,22,17.6,69,0.0,993.4,0.0,127,1.0
2025-05-02 23:00:00,5,2,23,17.0,72,0.0,993.7,0.0,117,1.11
2025-05-03 00:00:00,5,3,0,16.8,71,0.0,993.7,0.0,130,0.78
2025-05-03 01:00:00,5,3,1,14.5,81,0.0,993.4,0.0,45,1.0
2025-05-03 02:00:00,5,3,2,12.7,91,0.0,993.4,0.0,90,0.61
2025-05-03 03:00:00,5,3,3,13.8,80,0.0,993.1,0.0,27,0.22
2025-05-03 04:00:00,5,3,4,11.4,90,0.0,993.1,0.0,83,0.81
2025-05-03 05:00:00,5,3,5,12.0,85,0.0,992.6,0.0,98,0.69
2025-05-03 06:00:00,5,3,6,12.8,85,83.52,992.4,0.0,284,0.42
2025-05-03 07:00:00,5,3,7,14.5,86,325.8,992.5,0.0,114,0.97
2025-05-03 08:00:00,5,3,8,17.5,74,810.72,992.9,0.0,85,1.11
2025-05-03 09:00:00,5,3,9,19.6,60,1361.52,992.2,0.0,342,0.31
2025-05-03 10:00:00,5,3,10,20.3,62,1438.2,992.0,0.0,122,0.94
2025-05-03 11:00:00,5,3,11,22.5,52,1703.52,992.0,0.0,87,1.89
2025-05-03 12:00:00,5,3,12,24.2,50,2509.92,990.4,0.0,157,2.83
2025-05-03 13:00:00,5,3,13,24.1,49,2263.68,989.8,0.0,154,5.11
2025-05-03 14:00:00,5,3,14,24.2,50,1926.72,988.6,0.0,151,4.78
2025-05-03 15:00:00,5,3,15,24.4,52,1915.2,988.1,0.0,166,4.86
2025-05-03 16:00:00,5,3,16,24.0,49,1843.2,987.7,0.0,155,5.72
2025-05-03 17:00:00,5,3,17,22.9,44,1141.92,987.2,0.0,151,5.0
2025-05-03 18:00:00,5,3,18,21.7,47,711.0,986.7,0.0,155,3.75
2025-05-03 19:00:00,5,3,19,20.3,47,223.92,986.4,0.0,148,3.42
2025-05-03 20:00:00,5,3,20,17.8,53,10.08,987.1,0.0,143,2.5
2025-05-03 21:00:00,5,3,21,15.0,63,0.0,987.2,0.0,148,1.53
2025-05-03 22:00:00,5,3,22,15.1,60,0.0,987.1,0.0,104,1.25
2025-05-03 23:00:00,5,3,23,13.6,66,0.0,987.1,0.0,73,1.06
2025-05-04 00:00:00,5,4,0,11.8,79,0.0,986.5,0.0,113,0.75
2025-05-04 01:00:00,5,4,1,11.7,79,0.0,986.9,0.0,59,1.17
2025-05-04 02:00:00,5,4,2,11.1,81,0.0,986.1,0.0,214,0.36
2025-05-04 03:00:00,5,4,3,10.7,83,0.0,986.3,0.0,82,0.69
2025-05-04 04:00:00,5,4,4,10.3,88,0.0,986.1,0.0,101,0.5
2025-05-04 05:00:00,5,4,5,9.9,89,0.0,985.3,0.0,230,0.78
2025-05-04 06:00:00,5,4,6,11.3,84,132.48,985.4,0.0,174,0.92
2025-05-04 07:00:00,5,4,7,13.9,85,594.72,985.7,0.0,85,1.19
2025-05-04 08:00:00,5,4,8,16.1,76,1235.52,984.8,0.0,211,0.58
2025-05-04 09:00:00,5,4,9,18.3,67,1804.32,984.9,0.0,342,0.64
2025-05-04 10:00:00,5,4,10,20.6,61,2271.6,985.1,0.0,45,0.56
2025-05-04 11:00:00,5,4,11,22.6,54,2635.2,983.9,0.0,90,1.69
2025-05-04 12:00:00,5,4,12,23.6,54,2807.28,982.6,0.0,168,3.47
2025-05-04 13:00:00,5,4,13,23.4,55,2293.92,982.1,0.0,173,5.03
2025-05-04 14:00:00,5,4,14,23.3,58,1825.92,981.7,0.0,174,5.44
2025-05-04 15:00:00,5,4,15,21.5,60,1762.2,981.2,0.0,182,5.92
2025-05-04 16:00:00,5,4,16,20.5,62,937.8,981.9,0.0,160,5.64
2025-05-04 17:00:00,5,4,17,20.2,59,634.32,981.9,0.0,160,4.69
2025-05-04 18:00:00,5,4,18,19.4,63,486.72,981.2,0.0,163,3.44
2025-05-04 19:00:00,5,4,19,18.8,63,150.48,981.0,0.0,142,3.42
2025-05-04 20:00:00,5,4,20,17.7,70,5.4,981.3,0.0,138,2.56
2025-05-04 21:00:00,5,4,21,16.8,79,0.0,981.2,0.3,146,2.89
2025-05-04 22:00:00,5,4,22,16.6,82,0.0,980.9,0.3,146,4.83
2025-05-04 23:00:00,5,4,23,16.3,83,0.0,980.4,0.8,142,4.06
2025-05-05 00:00:00,5,5,0,16.1,86,0.0,980.4,0.6,137,2.61
2025-05-05 01:00:00,5,5,1,16.5,79,0.0,980.8,0.1,144,4.44
2025-05-05 02:00:00,5,5,2,15.9,82,0.0,980.2,0.0,128,1.14
2025-05-05 03:00:00,5,5,3,14.8,91,0.0,979.3,0.6,190,1.11
2025-05-05 04:00:00,5,5,4,14.4,91,0.0,978.8,0.4,103,0.92
2025-05-05 05:00:00,5,5,5,14.2,93,0.0,978.5,0.9,99,1.31
2025-05-05 06:00:00,5,5,6,14.0,98,19.8,978.6,6.9,189,0.61
2025-05-05 07:00:00,5,5,7,15.4,94,154.8,978.7,1.1,86,1.31
2025-05-05 08:00:00,5,5,8,16.4,87,501.12,979.3,0.2,63,0.44
2025-05-05 09:00:00,5,5,9,16.0,91,262.08,979.3,2.6,145,1.94
2025-05-05 10:00:00,5,5,10,19.3,82,1831.68,979.3,0.0,131,2.14
2025-05-05 11:00:00,5,5,11,20.3,70,2094.48,978.5,0.0,161,4.64
2025-05-05 12:00:00,5,5,12,21.4,60,2993.4,977.8,0.0,177,4.31
2025-05-05 13:00:00,5,5,13,21.1,67,2854.8,977.5,0.0,124,3.39
2025-05-05 14:00:00,5,5,14,18.1,63,1057.68,977.9,0.0,158,5.39
2025-05-05 15:00:00,5,5,15,18.8,62,1476.0,978.3,0.0,132,3.11
2025-05-05 16:00:00,5,5,16,18.4,68,1098.0,978.7,0.0,131,2.28
2025-05-05 17:00:00,5,5,17,16.5,77,640.08,979.5,0.5,156,2.94
2025-05-05 18:00:00,5,5,18,17.1,85,585.0,979.4,0.0,243,0.44
2025-05-05 19:00:00,5,5,19,15.3,82,208.8,979.7,0.0,195,1.56
2025-05-05 20:00:00,5,5,20,15.0,79,5.4,981.0,0.0,220,0.78
2025-05-05 21:00:00,5,5,21,14.8,83,0.0,981.5,0.0,45,0.14
2025-05-05 22:00:00,5,5,22,14.4,87,0.0,982.1,0.7,333,1.33
2025-05-05 23:00:00,5,5,23,13.8,90,0.0,982.5,0.0,321,1.42
2025-05-06 00:00:00,5,6,0,13.3,90,0.0,982.5,0.0,318,1.19
2025-05-06 01:00:00,5,6,1,13.3,90,0.0,982.7,0.2,318,1.19
2025-05-06 02:00:00,5,6,2,13.4,90,0.0,982.7,0.1,312,1.19
2025-05-06 03:00:00,5,6,3,12.9,93,0.0,983.1,0.0,315,1.42
2025-05-06 04:00:00,5,6,4,13.2,88,0.0,982.9,0.4,305,1.22
2025-05-06 05:00:00,5,6,5,13.0,91,0.0,983.4,0.0,328,1.89
2025-05-06 06:00:00,5,6,6,13.0,86,51.12,983.7,0.0,341,1.81
2025-05-06 07:00:00,5,6,7,13.5,84,288.0,983.6,0.0,331,1.83
2025-05-06 08:00:00,5,6,8,14.3,74,573.12,984.6,0.0,339,2.25
2025-05-06 09:00:00,5,6,9,14.7,74,684.72,984.8,0.0,348,1.94
2025-05-06 10:00:00,5,6,10,15.4,73,1266.48,985.1,0.0,331,2.06
2025-05-06 11:00:00,5,6,11,16.5,73,1611.0,985.5,0.0,342,1.28
2025-05-06 12:00:00,5,6,12,17.1,74,1775.52,984.8,0.0,360,0.39
2025-05-06 13:00:00,5,6,13,18.0,74,2008.08,984.5,0.0,194,0.83
2025-05-06 14:00:00,5,6,14,19.0,74,2166.48,983.9,0.0,171,1.83
2025-05-06 15:00:00,5,6,15,17.5,76,1742.4,983.9,0.0,180,2.61
2025-05-06 16:00:00,5,6,16,16.9,80,676.8,984.1,0.3,182,2.81
2025-05-06 17:00:00,5,6,17,16.9,79,586.8,985.1,0.0,172,2.22
2025-05-06 18:00:00,5,6,18,16.8,85,457.92,985.2,0.0,169,1.03
2025-05-06 19:00:00,5,6,19,16.3,89,184.32,985.9,0.0,90,0.39
2025-05-06 20:00:00,5,6,20,15.3,84,4.32,986.8,0.0,336,0.97
2025-05-06 21:00:00,5,6,21,14.5,90,0.0,987.7,0.0,360,0.89
2025-05-06 22:00:00,5,6,22,14.1,89,0.0,988.4,0.3,356,1.61
2025-05-06 23:00:00,5,6,23,13.9,83,0.0,988.6,0.0,329,1.17
2025-05-07 00:00:00,5,7,0,13.4,81,0.0,988.7,0.0,356,1.31
2025-05-07 01:00:00,5,7,1,13.3,82,0.0,988.3,0.0,353,0.81
2025-05-07 02:00:00,5,7,2,12.9,87,0.0,988.4,0.0,360,0.81
2025-05-07 03:00:00,5,7,3,12.8,88,0.0,988.5,0.0,16,0.72
2025-05-07 04:00:00,5,7,4,13.1,86,0.0,988.2,0.0,346,0.83
2025-05-07 05:00:00,5,7,5,12.8,89,0.0,988.4,0.2,353,0.81
2025-05-07 06:00:00,5,7,6,12.9,89,51.12,988.2,0.0,351,0.61
2025-05-07 07:00:00,5,7,7,13.6,87,288.0,988.4,0.0,354,0.92
2025-05-07 08:00:00,5,7,8,14.1,83,499.68,987.8,0.0,63,0.22
2025-05-07 09:00:00,5,7,9,14.6,82,660.6,988.1,0.0,135,0.14
2025-05-07 10:00:00,5,7,10,14.9,87,1333.8,987.9,0.0,143,1.0
2025-05-07 11:00:00,5,7,11,16.3,86,1248.48,987.8,0.0,157,1.31
2025-05-07 12:00:00,5,7,12,15.3,86,933.12,987.7,1.6,139,1.06
2025-05-07 13:00:00,5,7,13,16.2,83,1285.2,987.6,0.4,175,1.11
2025-05-07 14:00:00,5,7,14,16.3,81,1330.2,986.9,0.0,171,1.92
2025-05-07 15:00:00,5,7,15,17.4,72,1756.08,986.3,0.0,182,2.5
2025-05-07 16:00:00,5,7,16,17.1,74,1633.68,986.1,0.0,156,1.19
2025-05-07 17:00:00,5,7,17,16.6,79,913.68,985.8,0.0,187,1.72
2025-05-07 18:00:00,5,7,18,16.5,82,626.4,985.2,0.0,166,0.83
2025-05-07 19:00:00,5,7,19,15.1,81,259.92,985.2,0.0,180,0.81
2025-05-07 20:00:00,5,7,20,13.8,91,6.48,986.1,0.2,167,1.33
2025-05-07 21:00:00,5,7,21,12.7,91,0.0,986.2,0.0,156,1.19
2025-05-07 22:00:00,5,7,22,12.3,87,0.0,986.0,0.2,187,0.81
2025-05-07 23:00:00,5,7,23,12.6,85,0.0,986.5,0.1,270,0.89
2025-05-08 00:00:00,5,8,0,12.4,89,0.0,986.4,0.5,315,0.86
2025-05-08 01:00:00,5,8,1,12.2,83,0.0,986.2,1.0,293,0.75
2025-05-08 02:00:00,5,8,2,12.0,87,0.0,986.2,0.4,315,0.69
2025-05-08 03:00:00,5,8,3,11.3,93,0.0,985.8,0.3,360,0.5
2025-05-08 04:00:00,5,8,4,10.6,92,0.0,985.3,0.0,326,0.36
2025-05-08 05:00:00,5,8,5,10.7,88,0.0,985.6,0.0,360,0.19
2025-05-08 06:00:00,5,8,6,10.8,92,97.2,985.7,0.0,349,0.5
2025-05-08 07:00:00,5,8,7,12.0,96,360.0,985.5,0.0,63,0.22
2025-05-08 08:00:00,5,8,8,12.7,94,516.6,985.9,0.0,292,0.53
2025-05-08 09:00:00,5,8,9,13.7,89,794.88,986.4,0.0,59,0.58
2025-05-08 10:00:00,5,8,10,15.0,80,1627.92,986.2,0.0,166,0.42
