datetime,hour,day,month,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2025-05-08 12:00:00,12,8,5,18.18,53.5,868.65,982.38,0.0,230.83,2.95
2025-05-08 13:00:00,13,8,5,17.33,56.25,534.4,982.45,0.0,268.83,5.22
2025-05-08 14:00:00,14,8,5,16.42,64.75,140.72,982.55,0.0,271.17,5.32
2025-05-08 15:00:00,15,8,5,15.0,75.5,59.0,982.82,0.45,276.17,3.88
2025-05-08 16:00:00,16,8,5,14.62,88.0,80.4,983.35,0.08,288.17,0.88
2025-05-08 17:00:00,17,8,5,15.2,77.25,89.1,983.5,0.0,182.83,2.17
2025-05-08 18:00:00,18,8,5,15.32,74.0,69.45,983.62,0.0,184.83,1.67
2025-05-08 19:00:00,19,8,5,14.92,74.75,9.6,984.05,0.0,202.17,1.5
2025-05-08 20:00:00,20,8,5,14.85,74.25,0.0,984.8,0.0,171.67,1.1
2025-05-08 21:00:00,21,8,5,14.52,76.5,0.0,985.4,0.0,161.5,1.13
2025-05-08 22:00:00,22,8,5,14.12,80.5,0.0,985.62,0.0,161.17,1.12
2025-05-08 23:00:00,23,8,5,13.72,83.75,0.0,985.92,0.0,251.33,0.8
2025-05-09 00:00:00,0,9,5,13.5,84.5,0.0,985.95,0.0,336.0,1.27
2025-05-09 01:00:00,1,9,5,13.12,78.75,0.0,985.8,0.0,335.33,2.45
2025-05-09 02:00:00,2,9,5,12.58,80.25,0.0,985.82,0.0,339.83,2.22
2025-05-09 03:00:00,3,9,5,12.4,81.25,0.0,985.95,0.0,233.67,1.08
2025-05-09 04:00:00,4,9,5,12.15,83.5,0.0,986.22,0.0,178.5,0.77
2025-05-09 05:00:00,5,9,5,12.02,86.0,2.35,986.8,0.0,72.83,0.37
2025-05-09 06:00:00,6,9,5,12.38,84.0,30.55,987.12,0.0,274.83,0.78
2025-05-09 07:00:00,7,9,5,12.68,82.5,59.95,987.6,0.0,338.0,1.2
2025-05-09 08:00:00,8,9,5,13.62,79.25,215.42,987.82,0.0,334.83,2.03
2025-05-09 09:00:00,9,9,5,14.28,75.25,211.85,987.88,0.0,327.83,1.55
2025-05-09 10:00:00,10,9,5,15.18,72.75,238.82,987.68,0.0,299.67,1.23
2025-05-09 11:00:00,11,9,5,17.4,63.75,490.62,987.32,0.0,256.33,0.62
2025-05-09 12:00:00,12,9,5,18.48,59.25,445.82,986.85,0.0,193.83,1.52
2025-05-09 13:00:00,13,9,5,18.65,57.5,370.25,986.72,0.0,216.33,2.32
2025-05-09 14:00:00,14,9,5,18.65,55.5,274.05,986.5,0.0,179.5,1.88
2025-05-09 15:00:00,15,9,5,19.42,56.0,516.12,986.45,0.0,153.5,1.98
2025-05-09 16:00:00,16,9,5,18.18,56.0,314.8,987.05,0.0,140.0,3.86
2025-05-09 17:00:00,17,9,5,16.6,62.0,114.62,987.2,0.0,145.67,3.15
2025-05-09 18:00:00,18,9,5,16.15,67.25,85.32,987.6,0.0,167.5,1.72
2025-05-09 19:00:00,19,9,5,15.42,71.75,10.42,988.2,0.0,174.83,1.13
2025-05-09 20:00:00,20,9,5,14.3,79.25,0.0,989.28,0.0,174.67,0.9
2025-05-09 21:00:00,21,9,5,14.15,81.0,0.0,990.12,0.0,170.33,1.22
2025-05-09 22:00:00,22,9,5,14.2,80.25,0.0,990.55,0.0,184.33,1.05
2025-05-09 23:00:00,23,9,5,14.1,83.25,0.0,991.0,0.0,306.17,1.42
2025-05-10 00:00:00,0,10,5,13.48,87.5,0.0,991.3,0.0,332.33,2.7
2025-05-10 01:00:00,1,10,5,13.12,85.75,0.0,991.35,0.0,343.0,2.4
2025-05-10 02:00:00,2,10,5,12.65,89.0,0.0,991.42,0.07,339.67,2.33
2025-05-10 03:00:00,3,10,5,11.92,96.0,0.0,991.75,0.12,341.33,1.85
2025-05-10 04:00:00,4,10,5,11.65,98.5,0.0,991.88,0.23,231.83,0.65
2025-05-10 05:00:00,5,10,5,11.85,99.75,1.38,992.18,0.05,39.5,0.08
2025-05-10 06:00:00,6,10,5,12.1,99.25,35.25,992.45,0.15,154.0,0.32
2025-05-10 07:00:00,7,10,5,12.82,95.0,84.05,992.8,0.02,216.5,0.22
2025-05-10 08:00:00,8,10,5,13.85,85.75,226.38,992.78,0.0,100.83,0.48
2025-05-10 09:00:00,9,10,5,15.38,79.75,357.98,992.55,0.0,137.33,0.5
2025-05-10 10:00:00,10,10,5,16.05,73.0,376.3,992.45,0.0,179.0,1.03
2025-05-10 11:00:00,11,10,5,17.98,66.25,633.08,991.82,0.0,157.33,1.77
2025-05-10 12:00:00,12,10,5,19.2,59.5,724.4,991.08,0.0,137.33,2.52
2025-05-10 13:00:00,13,10,5,19.92,54.25,797.62,990.72,0.0,182.17,2.6
2025-05-10 14:00:00,14,10,5,19.8,50.25,747.18,990.1,0.0,222.17,3.07
2025-05-10 15:00:00,15,10,5,20.12,50.0,620.88,989.2,0.0,238.0,2.98
2025-05-10 16:00:00,16,10,5,19.58,51.75,282.32,988.88,0.0,264.83,3.9
2025-05-10 17:00:00,17,10,5,18.7,54.25,107.2,988.42,0.0,268.5,5.37
2025-05-10 18:00:00,18,10,5,18.02,57.25,33.52,988.3,0.0,256.67,4.02
2025-05-10 19:00:00,19,10,5,17.3,60.75,8.78,988.88,0.0,244.5,2.18
2025-05-10 20:00:00,20,10,5,16.42,65.5,0.0,989.75,0.0,171.67,1.57
2025-05-10 21:00:00,21,10,5,14.62,75.25,0.0,990.28,0.0,120.17,0.95
2025-05-10 22:00:00,22,10,5,13.42,82.75,0.0,990.7,0.0,97.0,0.48
2025-05-10 23:00:00,23,10,5,11.7,92.5,0.0,990.98,0.0,230.33,0.28
2025-05-11 00:00:00,0,11,5,11.18,97.0,0.0,990.95,0.0,54.0,0.2
2025-05-11 01:00:00,1,11,5,11.3,97.5,0.0,990.52,0.0,83.83,0.23
2025-05-11 02:00:00,2,11,5,11.08,98.0,0.0,990.2,0.0,80.67,0.18
2025-05-11 03:00:00,3,11,5,10.02,99.25,0.0,989.98,0.0,94.83,0.25
2025-05-11 04:00:00,4,11,5,9.9,100.0,0.0,989.9,0.0,34.33,0.12
2025-05-11 05:00:00,5,11,5,9.9,100.0,13.62,989.68,0.0,64.33,0.15
2025-05-11 06:00:00,6,11,5,11.58,98.5,80.68,989.5,0.0,69.67,0.25
2025-05-11 07:00:00,7,11,5,14.75,78.0,276.5,988.88,0.0,97.17,0.75
2025-05-11 08:00:00,8,11,5,16.88,66.0,445.82,988.55,0.0,342.67,1.35
2025-05-11 09:00:00,9,11,5,18.28,59.0,606.88,987.85,0.0,331.67,1.47
2025-05-11 10:00:00,10,11,5,19.98,53.75,730.55,987.1,0.0,163.0,0.93
2025-05-11 11:00:00,11,11,5,21.78,47.25,808.12,986.08,0.0,225.83,0.95
2025-05-11 12:00:00,12,11,5,23.08,42.75,841.78,985.12,0.0,159.17,1.88
2025-05-11 13:00:00,13,11,5,22.9,43.0,773.5,984.68,0.0,189.67,2.7
2025-05-11 14:00:00,14,11,5,22.68,45.25,426.1,984.62,0.0,199.5,3.03
2025-05-11 15:00:00,15,11,5,22.3,42.5,563.45,984.28,0.0,182.5,2.62
2025-05-11 16:00:00,16,11,5,22.32,41.75,377.98,983.7,0.0,244.0,2.45
2025-05-11 17:00:00,17,11,5,21.65,44.5,105.3,983.58,0.0,226.67,2.32
2025-05-11 18:00:00,18,11,5,20.82,46.5,62.15,983.75,0.0,264.0,2.72
2025-05-11 19:00:00,19,11,5,19.48,50.75,6.18,984.1,0.0,225.17,1.88
2025-05-11 20:00:00,20,11,5,17.05,63.75,0.0,984.72,0.0,157.5,1.13
2025-05-11 21:00:00,21,11,5,16.32,66.75,0.0,985.12,0.0,176.83,1.8
2025-05-11 22:00:00,22,11,5,15.38,70.75,0.0,985.18,0.0,187.0,1.25
2025-05-11 23:00:00,23,11,5,13.82,80.75,0.0,985.5,0.0,143.83,0.43
2025-05-12 00:00:00,0,12,5,12.6,88.75,0.0,985.58,0.0,190.0,0.37
2025-05-12 01:00:00,1,12,5,12.02,93.0,0.0,985.42,0.0,112.0,0.22
2025-05-12 02:00:00,2,12,5,11.55,95.75,0.0,985.25,0.0,67.67,0.17
2025-05-12 03:00:00,3,12,5,11.68,96.5,0.0,985.02,0.0,52.67,0.2
2025-05-12 04:00:00,4,12,5,11.5,97.0,0.0,984.9,0.0,229.17,0.25
2025-05-12 05:00:00,5,12,5,12.08,93.5,14.35,984.98,0.0,91.33,0.22
2025-05-12 06:00:00,6,12,5,13.85,84.75,99.68,984.82,0.0,53.33,0.13
2025-05-12 07:00:00,7,12,5,15.48,71.25,237.95,984.58,0.0,289.0,1.38
2025-05-12 08:00:00,8,12,5,17.32,64.0,445.98,984.15,0.0,342.83,1.58
2025-05-12 09:00:00,9,12,5,19.2,54.5,597.88,983.68,0.0,81.83,1.13
2025-05-12 10:00:00,10,12,5,21.17,50.75,722.38,983.0,0.0,247.0,0.9
2025-05-12 11:00:00,11,12,5,23.1,46.0,811.7,982.4,0.0,154.17,2.33
2025-05-12 12:00:00,12,12,5,23.9,42.25,837.1,981.58,0.0,139.5,2.4
2025-05-12 13:00:00,13,12,5,24.4,43.5,829.82,981.05,0.0,108.5,3.73
2025-05-12 14:00:00,14,12,5,21.98,46.5,195.75,981.58,0.0,235.17,4.02
2025-05-12 15:00:00,15,12,5,19.55,55.5,122.75,982.55,0.0,147.17,3.25
2025-05-12 16:00:00,16,12,5,19.0,64.0,158.72,982.65,0.0,157.33,2.75
2025-05-12 17:00:00,17,12,5,19.68,55.75,119.07,982.38,0.0,135.83,2.87
2025-05-12 18:00:00,18,12,5,19.23,57.0,54.5,982.42,0.0,150.17,2.43
2025-05-12 19:00:00,19,12,5,18.88,58.0,13.18,983.1,0.0,112.67,1.5
2025-05-12 20:00:00,20,12,5,18.18,63.25,0.0,984.05,0.0,309.83,1.28
2025-05-12 21:00:00,21,12,5,15.55,87.75,0.0,985.2,0.88,232.5,1.03
2025-05-12 22:00:00,22,12,5,14.78,95.5,0.0,985.8,0.15,119.5,1.6
2025-05-12 23:00:00,23,12,5,14.3,97.25,0.0,986.02,0.03,262.5,0.82
2025-05-13 00:00:00,0,13,5,14.02,99.25,0.0,985.9,0.0,201.67,0.38
2025-05-13 01:00:00,1,13,5,13.98,100.0,0.0,986.02,0.0,42.33,0.08
2025-05-13 02:00:00,2,13,5,14.02,100.0,0.0,986.35,0.0,89.83,0.08
2025-05-13 03:00:00,3,13,5,13.98,100.0,0.0,986.55,0.0,45.5,0.1
2025-05-13 04:00:00,4,13,5,14.08,100.0,0.0,986.72,0.0,65.67,0.17
2025-05-13 05:00:00,5,13,5,13.92,99.0,0.0,987.08,0.35,171.83,1.12
2025-05-13 06:00:00,6,13,5,13.9,100.0,22.88,987.4,0.17,307.0,0.43
2025-05-13 07:00:00,7,13,5,14.45,99.75,92.68,987.75,0.03,105.5,0.2
2025-05-13 08:00:00,8,13,5,15.58,94.75,157.12,988.05,0.0,237.0,0.58
2025-05-13 09:00:00,9,13,5,15.65,94.25,151.8,988.18,0.0,307.17,1.35
2025-05-13 10:00:00,10,13,5,16.6,86.25,230.45,988.25,0.0,180.33,0.6
2025-05-13 11:00:00,11,13,5,17.88,75.25,470.15,988.08,0.0,146.33,1.95
2025-05-13 12:00:00,12,13,5,18.98,67.5,519.08,987.62,0.0,150.17,2.6
2025-05-13 13:00:00,13,13,5,20.12,64.25,491.02,987.2,0.0,141.0,2.13
2025-05-13 14:00:00,14,13,5,20.55,59.5,484.48,986.85,0.0,175.33,2.18
2025-05-13 15:00:00,15,13,5,20.3,59.75,299.52,986.68,0.0,167.67,2.63
2025-05-13 16:00:00,16,13,5,19.77,58.0,210.02,986.88,0.0,262.33,2.9
2025-05-13 17:00:00,17,13,5,19.1,61.25,95.25,986.9,0.0,272.83,3.58
2025-05-13 18:00:00,18,13,5,18.88,62.75,93.35,986.98,0.0,268.17,2.57
2025-05-13 19:00:00,19,13,5,18.05,66.0,14.7,987.58,0.0,194.0,1.05
2025-05-13 20:00:00,20,13,5,17.02,73.5,0.0,988.25,0.0,161.5,0.92
2025-05-13 21:00:00,21,13,5,16.8,75.25,0.0,988.78,0.0,152.5,1.08
2025-05-13 22:00:00,22,13,5,16.77,74.5,0.0,989.32,0.0,159.17,1.78
2025-05-13 23:00:00,23,13,5,16.48,75.25,0.0,989.65,0.0,160.33,1.9
2025-05-14 00:00:00,0,14,5,15.65,78.25,0.0,989.4,0.0,158.83,1.18
2025-05-14 01:00:00,1,14,5,15.02,81.25,0.0,989.18,0.0,159.67,1.13
2025-05-14 02:00:00,2,14,5,14.58,81.0,0.0,989.42,0.0,166.83,2.33
2025-05-14 03:00:00,3,14,5,13.4,86.0,0.0,989.78,0.0,91.67,0.67
2025-05-14 04:00:00,4,14,5,13.25,88.75,0.0,989.88,0.0,123.5,0.58
2025-05-14 05:00:00,5,14,5,13.58,83.0,10.65,989.98,0.0,151.5,0.92
2025-05-14 06:00:00,6,14,5,14.45,83.75,123.52,990.28,0.0,102.0,0.48
2025-05-14 07:00:00,7,14,5,16.7,72.5,245.12,990.2,0.0,91.83,0.6
2025-05-14 08:00:00,8,14,5,18.62,57.0,466.88,989.82,0.0,60.83,0.58
2025-05-14 09:00:00,9,14,5,20.68,49.5,670.42,989.52,0.0,147.67,0.72
2025-05-14 10:00:00,10,14,5,20.88,50.25,549.6,989.42,0.0,118.67,1.7
2025-05-14 11:00:00,11,14,5,20.98,48.5,786.85,989.08,0.0,124.5,3.62
2025-05-14 12:00:00,12,14,5,21.6,46.25,795.05,988.52,0.0,182.17,3.18
2025-05-14 13:00:00,13,14,5,22.18,42.0,602.6,987.6,0.0,143.0,3.13
2025-05-14 14:00:00,14,14,5,23.08,40.5,761.0,986.85,0.0,243.17,3.25
2025-05-14 15:00:00,15,14,5,22.8,40.25,620.67,986.28,0.0,218.5,3.67
2025-05-14 16:00:00,16,14,5,22.6,43.5,467.05,985.92,0.0,199.83,3.73
2025-05-14 17:00:00,17,14,5,21.38,47.0,71.4,985.4,0.0,248.4,4.42
2025-05-14 18:00:00,18,14,5,20.72,49.25,31.72,985.3,0.0,268.5,5.73
2025-05-14 19:00:00,19,14,5,20.4,51.0,4.5,985.55,0.0,267.67,4.33
2025-05-14 20:00:00,20,14,5,18.8,58.25,0.0,986.28,0.0,148.0,1.03
2025-05-14 21:00:00,21,14,5,16.62,69.5,0.0,986.8,0.0,117.17,0.42
2025-05-14 22:00:00,22,14,5,14.8,79.5,0.0,986.75,0.0,149.83,0.77
2025-05-14 23:00:00,23,14,5,14.45,82.25,0.0,987.0,0.0,215.0,0.32
2025-05-15 00:00:00,0,15,5,12.68,91.25,0.0,986.92,0.0,54.67,0.12
2025-05-15 01:00:00,1,15,5,12.0,95.25,0.0,986.72,0.0,98.33,0.17
2025-05-15 02:00:00,2,15,5,12.72,91.0,0.0,986.25,0.0,138.33,0.65
2025-05-15 03:00:00,3,15,5,12.35,91.5,0.0,985.88,0.0,264.17,1.52
2025-05-15 04:00:00,4,15,5,13.45,85.75,0.0,985.42,0.0,319.33,2.08
2025-05-15 05:00:00,5,15,5,12.85,87.5,13.55,985.25,0.0,176.67,0.93
2025-05-15 06:00:00,6,15,5,14.52,81.25,102.28,984.85,0.0,200.17,1.02
2025-05-15 07:00:00,7,15,5,16.42,69.0,300.23,984.12,0.0,287.67,1.68
2025-05-15 08:00:00,8,15,5,17.95,62.5,368.05,983.15,0.0,290.33,2.47
2025-05-15 09:00:00,9,15,5,20.3,56.0,626.2,982.52,0.0,340.67,1.85
2025-05-15 10:00:00,10,15,5,21.75,48.0,743.95,981.68,0.0,122.17,1.53
2025-05-15 11:00:00,11,15,5,23.82,39.75,646.25,981.08,0.0,242.5,1.17
2025-05-15 12:00:00,12,15,5,24.9,30.75,772.32,980.25,0.0,282.33,2.83
2025-05-15 13:00:00,13,15,5,25.88,26.0,797.58,979.35,0.0,308.33,2.48
2025-05-15 14:00:00,14,15,5,24.18,38.5,560.98,978.75,0.0,258.67,4.48
2025-05-15 15:00:00,15,15,5,23.3,43.25,411.58,978.1,0.0,259.17,5.63
2025-05-15 16:00:00,16,15,5,23.0,47.0,287.8,977.8,0.0,256.5,5.65
2025-05-15 17:00:00,17,15,5,22.25,50.25,122.18,977.68,0.0,257.67,6.08
2025-05-15 18:00:00,18,15,5,22.38,43.0,52.02,978.05,0.0,278.67,3.63
2025-05-15 19:00:00,19,15,5,21.7,33.25,4.42,979.1,0.0,337.33,4.12
2025-05-15 20:00:00,20,15,5,20.45,33.5,0.0,980.65,0.0,345.67,5.17
2025-05-15 21:00:00,21,15,5,19.12,34.5,0.0,982.15,0.0,346.33,4.17
2025-05-15 22:00:00,22,15,5,18.27,35.0,0.0,983.02,0.0,348.83,2.92
2025-05-15 23:00:00,23,15,5,17.55,36.0,0.0,983.65,0.0,342.5,2.35
2025-05-16 00:00:00,0,16,5,15.98,41.5,0.0,983.98,0.0,279.67,1.02
2025-05-16 01:00:00,1,16,5,12.48,60.5,0.0,984.45,0.0,74.33,0.58
2025-05-16 02:00:00,2,16,5,12.12,59.5,0.0,984.82,0.0,225.83,0.88
2025-05-16 03:00:00,3,16,5,10.92,66.0,0.0,985.18,0.0,268.83,0.88
2025-05-16 04:00:00,4,16,5,10.05,72.5,0.0,985.45,0.0,172.17,0.5
2025-05-16 05:00:00,5,16,5,9.55,73.5,12.22,985.88,0.0,199.67,0.5
2025-05-16 06:00:00,6,16,5,11.65,69.0,109.72,985.92,0.0,77.17,0.73
2025-05-16 07:00:00,7,16,5,16.08,37.25,322.02,985.62,0.0,323.67,2.72
2025-05-16 08:00:00,8,16,5,17.62,28.5,490.0,985.35,0.0,171.0,2.98
2025-05-16 09:00:00,9,16,5,18.8,24.25,643.78,984.95,0.0,11.33,2.97
2025-05-16 10:00:00,10,16,5,19.6,24.5,759.75,984.68,0.0,217.33,1.88
2025-05-16 11:00:00,11,16,5,20.62,24.75,843.12,984.0,0.0,314.0,2.72
2025-05-16 12:00:00,12,16,5,21.18,22.0,874.18,983.58,0.0,336.67,3.53
2025-05-16 13:00:00,13,16,5,21.72,20.5,780.3,983.02,0.0,331.67,4.48
2025-05-16 14:00:00,14,16,5,20.9,27.5,643.55,983.02,0.0,301.5,4.1
2025-05-16 15:00:00,15,16,5,20.55,34.75,641.12,982.8,0.0,235.33,4.03
2025-05-16 16:00:00,16,16,5,18.68,39.5,175.68,982.9,0.0,271.0,4.83
2025-05-16 17:00:00,17,16,5,18.42,40.25,148.22,982.88,0.0,266.17,5.42
2025-05-16 18:00:00,18,16,5,18.32,38.25,65.28,983.15,0.0,270.5,4.08
2025-05-16 19:00:00,19,16,5,17.73,39.75,14.92,983.55,0.0,275.17,4.15
2025-05-16 20:00:00,20,16,5,16.7,45.25,0.0,984.4,0.0,216.17,1.88
2025-05-16 21:00:00,21,16,5,15.08,56.75,0.0,985.4,0.0,157.0,0.68
2025-05-16 22:00:00,22,16,5,14.58,62.0,0.0,985.95,0.0,144.83,0.5
2025-05-16 23:00:00,23,16,5,12.88,69.0,0.0,986.28,0.0,131.5,0.35
2025-05-17 00:00:00,0,17,5,12.0,64.0,0.0,986.55,0.0,179.83,0.6
2025-05-17 01:00:00,1,17,5,10.42,67.75,0.0,986.62,0.0,178.33,0.52
2025-05-17 02:00:00,2,17,5,8.95,75.75,0.0,986.78,0.0,256.33,0.78
2025-05-17 03:00:00,3,17,5,9.15,72.75,0.0,986.98,0.0,295.67,0.78
2025-05-17 04:00:00,4,17,5,7.9,80.75,0.0,987.05,0.0,243.5,0.63
2025-05-17 05:00:00,5,17,5,8.12,81.75,11.18,987.45,0.0,209.17,0.77
2025-05-17 06:00:00,6,17,5,10.0,76.75,110.3,987.78,0.0,115.5,0.37
2025-05-17 07:00:00,7,17,5,13.58,53.0,319.2,987.7,0.0,58.67,1.13
2025-05-17 08:00:00,8,17,5,15.73,49.0,487.45,987.45,0.0,236.5,1.63
2025-05-17 09:00:00,9,17,5,17.4,44.5,634.4,986.9,0.0,169.83,1.88
2025-05-17 10:00:00,10,17,5,19.52,35.5,763.28,986.12,0.0,228.67,1.92
2025-05-17 11:00:00,11,17,5,21.15,25.75,861.75,985.72,0.0,342.0,2.33
2025-05-17 12:00:00,12,17,5,21.42,25.25,727.7,985.3,0.0,301.67,1.75
2025-05-17 13:00:00,13,17,5,20.75,31.5,495.38,985.18,0.0,244.67,2.88
2025-05-17 14:00:00,14,17,5,20.75,30.75,505.85,984.85,0.0,122.0,3.0
2025-05-17 15:00:00,15,17,5,20.7,32.25,366.85,984.52,0.0,186.67,2.67
2025-05-17 16:00:00,16,17,5,20.62,35.75,227.05,984.45,0.0,92.5,3.22
2025-05-17 17:00:00,17,17,5,19.7,38.75,106.95,984.62,0.0,210.17,3.83
2025-05-17 18:00:00,18,17,5,18.82,41.75,39.6,985.12,0.0,254.67,4.2
2025-05-17 19:00:00,19,17,5,18.0,43.5,9.12,985.62,0.0,257.83,2.32
2025-05-17 20:00:00,20,17,5,17.1,49.25,0.0,986.02,0.0,244.17,1.75
2025-05-17 21:00:00,21,17,5,15.48,56.25,0.0,986.48,0.0,133.17,1.07
2025-05-17 22:00:00,22,17,5,14.05,63.75,0.0,986.7,0.0,155.5,1.17
2025-05-17 23:00:00,23,17,5,12.32,74.0,0.0,987.18,0.0,185.0,0.53
2025-05-18 00:00:00,0,18,5,11.4,79.5,0.0,987.38,0.0,151.5,0.37
2025-05-18 01:00:00,1,18,5,9.98,87.75,0.0,987.32,0.0,199.33,0.45
2025-05-18 02:00:00,2,18,5,8.98,92.75,0.0,987.35,0.0,109.5,0.4
2025-05-18 03:00:00,3,18,5,8.72,93.0,0.0,987.42,0.0,198.83,0.38
2025-05-18 04:00:00,4,18,5,9.0,89.75,0.0,987.55,0.0,169.67,0.65
2025-05-18 05:00:00,5,18,5,9.0,88.75,13.05,987.85,0.0,137.5,0.25
2025-05-18 06:00:00,6,18,5,11.0,84.25,110.75,988.12,0.0,200.0,0.67
2025-05-18 07:00:00,7,18,5,14.32,63.5,307.7,988.1,0.0,226.0,1.17
2025-05-18 08:00:00,8,18,5,16.73,53.25,474.18,987.9,0.0,177.17,1.05
2025-05-18 09:00:00,9,18,5,18.33,47.25,649.95,987.4,0.0,113.83,1.5
2025-05-18 10:00:00,10,18,5,19.55,46.5,597.67,986.95,0.0,271.17,1.53
2025-05-18 11:00:00,11,18,5,20.85,39.0,676.2,986.48,0.0,185.5,0.75
2025-05-18 12:00:00,12,18,5,21.68,39.0,548.78,986.18,0.0,175.0,1.52
2025-05-18 13:00:00,13,18,5,23.35,38.5,863.92,985.5,0.0,116.17,2.43
2025-05-18 14:00:00,14,18,5,22.2,43.75,656.78,985.35,0.0,181.0,3.38
2025-05-18 15:00:00,15,18,5,22.7,40.0,574.88,985.0,0.0,138.0,3.25
2025-05-18 16:00:00,16,18,5,22.88,40.75,347.02,985.02,0.0,232.0,3.33
2025-05-18 17:00:00,17,18,5,22.35,40.25,187.95,984.85,0.0,221.17,2.62
2025-05-18 18:00:00,18,18,5,21.82,41.0,57.25,984.95,0.0,242.67,2.85
2025-05-18 19:00:00,19,18,5,20.02,47.5,12.38,985.38,0.0,170.17,1.22
2025-05-18 20:00:00,20,18,5,17.82,57.75,0.0,986.12,0.0,151.67,0.8
2025-05-18 21:00:00,21,18,5,16.6,62.5,0.0,986.68,0.0,166.17,1.05
2025-05-18 22:00:00,22,18,5,14.65,72.5,0.0,987.22,0.0,242.33,0.48
2025-05-18 23:00:00,23,18,5,13.32,80.5,0.0,987.82,0.0,137.5,0.28
2025-05-19 00:00:00,0,19,5,12.05,87.25,0.0,988.18,0.0,90.17,0.13
2025-05-19 01:00:00,1,19,5,11.25,91.75,0.0,988.4,0.0,59.67,0.15
2025-05-19 02:00:00,2,19,5,10.9,91.5,0.0,988.5,0.0,113.17,0.35
2025-05-19 03:00:00,3,19,5,10.22,93.5,0.0,988.75,0.0,189.17,0.3
2025-05-19 04:00:00,4,19,5,9.7,96.0,0.0,989.1,0.0,246.0,0.32
2025-05-19 05:00:00,5,19,5,10.32,95.5,14.5,989.68,0.0,203.5,0.52
2025-05-19 06:00:00,6,19,5,12.88,83.25,113.88,989.95,0.0,131.33,0.7
2025-05-19 07:00:00,7,19,5,15.62,69.25,294.95,989.82,0.0,71.17,1.33
2025-05-19 08:00:00,8,19,5,17.62,55.75,472.65,989.58,0.0,178.17,1.8
2025-05-19 09:00:00,9,19,5,19.25,46.75,623.32,989.2,0.0,229.83,1.45
2025-05-19 10:00:00,10,19,5,21.52,43.5,735.58,988.72,0.0,127.17,0.87
2025-05-19 11:00:00,11,19,5,23.75,42.0,813.15,988.1,0.0,158.33,1.02
2025-05-19 12:00:00,12,19,5,24.72,40.75,763.5,987.68,0.0,149.17,2.27
2025-05-19 13:00:00,13,19,5,25.15,41.5,771.18,987.18,0.0,149.83,2.38
2025-05-19 14:00:00,14,19,5,24.85,45.0,669.08,986.98,0.0,237.5,3.68
2025-05-19 15:00:00,15,19,5,25.0,44.0,592.88,986.62,0.0,103.33,3.22
2025-05-19 16:00:00,16,19,5,24.65,44.25,355.08,986.7,0.0,237.0,3.18
2025-05-19 17:00:00,17,19,5,24.0,44.75,101.92,986.65,0.0,232.17,3.37
2025-05-19 18:00:00,18,19,5,23.18,48.0,58.58,986.6,0.0,259.83,4.53
2025-05-19 19:00:00,19,19,5,22.35,51.25,12.32,987.2,0.0,265.5,3.02
2025-05-19 20:00:00,20,19,5,20.78,57.75,0.0,988.02,0.0,116.33,1.0
2025-05-19 21:00:00,21,19,5,19.62,64.0,0.0,988.58,0.0,117.0,0.98
2025-05-19 22:00:00,22,19,5,19.08,66.75,0.0,988.92,0.0,143.17,1.22
2025-05-19 23:00:00,23,19,5,17.15,76.0,0.0,989.0,0.0,144.83,0.73
2025-05-20 00:00:00,0,20,5,15.95,81.0,0.0,989.12,0.0,221.0,0.5
2025-05-20 01:00:00,1,20,5,15.38,86.0,0.0,989.28,0.0,169.5,0.32
2025-05-20 02:00:00,2,20,5,15.28,88.25,0.0,989.48,0.0,145.33,0.62
2025-05-20 03:00:00,3,20,5,14.9,88.75,0.0,989.3,0.0,81.33,0.35
2025-05-20 04:00:00,4,20,5,14.2,92.25,0.0,989.28,0.0,96.83,0.27
2025-05-20 05:00:00,5,20,5,15.48,86.5,16.25,989.58,0.0,121.5,1.0
2025-05-20 06:00:00,6,20,5,15.9,84.75,25.52,989.8,0.0,227.5,0.43
2025-05-20 07:00:00,7,20,5,17.12,80.0,152.38,989.75,0.0,163.5,0.77
2025-05-20 08:00:00,8,20,5,16.52,81.0,63.32,989.9,0.0,153.67,1.87
2025-05-20 09:00:00,9,20,5,16.55,87.0,125.48,989.55,0.02,92.5,0.78
2025-05-20 10:00:00,10,20,5,18.73,80.0,366.7,989.22,0.0,177.17,1.12
2025-05-20 11:00:00,11,20,5,19.9,72.75,243.78,988.68,0.0,194.0,0.9
2025-05-20 12:00:00,12,20,5,21.42,69.5,341.7,988.0,0.0,173.83,1.17
2025-05-20 13:00:00,13,20,5,20.32,72.0,135.1,987.48,0.52,177.17,2.93
2025-05-20 14:00:00,14,20,5,18.0,92.0,80.65,987.38,0.35,183.0,0.92
2025-05-20 15:00:00,15,20,5,18.18,95.0,118.6,987.05,0.03,230.17,0.57
2025-05-20 16:00:00,16,20,5,18.6,92.25,77.55,987.15,0.02,222.67,0.67
2025-05-20 17:00:00,17,20,5,18.25,92.25,53.52,986.98,0.0,146.0,0.72
2025-05-20 18:00:00,18,20,5,18.08,91.75,49.5,986.72,0.0,155.5,0.68
2025-05-20 19:00:00,19,20,5,17.23,94.25,10.25,986.92,0.0,271.0,0.47
